"entry","ego_number","countrycode","year","continent","who_region","who_pac_sea","population","labor","democracy","GL_total","tobac_prod","GDP","womens_rights","number_ngos","perc_female_smoke","perc_male_smoke","diag_inb_fctc","time","who_reg2","GL_any","toa_year_fctc","toa_month_fctc","toa_year_corrupt","toa_month_corrupt","toa_year_pollute","toa_month_pollute","toa_year_picc","toa_month_picc","meanall","meanallart","meanallart50","year_ratification","year_signature","pol_shift_left","pol_shift_right","pol_shift","signature","ratification","sum_art05","sum_art06","sum_art08","sum_art11","sum_art13","bloomberg_count","bloomberg_amount","bloomberg_fctc_count","bloomberg_fctc_amount","country_name","Asia","Europe","Africa","America","Pacific","Eastern Mediterranean","European","African","Americas","Western Pacific","South-East Asia","Years since Ratif.","Years since Sign.","tobac_prod_pp","GDP_pp","bloomberg_amount_pp","bloomberg_fctc_amount_pp","subscribed"
"MU",109,"MUS",2012,"Africa","African",0,0.00929612254650459,4.23464299840074,3.12269973052795,3,0.000987525997213039,0.446183877899487,1,2,0.16743538291885,2.53699589406076,61,11,"African",1,3,53,3,60,3,55,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,0,0,0,20030617,20040517,5,5,4,11,6,0,0,0,0,"Mauritius",0,0,1,0,0,0,0,1,0,0,0,3.38879785813298,4.93395875991946,0.131549749898942,0.0408714029245745,0,0,48
"MU",109,"MUS",2010,"Africa","African",0,0.00922237516661969,4.22076613322882,3.12269973052795,2,0.00124952164697759,0.419447570931083,1,2,0.16743538291885,2.53699589406076,61,9,"African",1,3,53,3,60,3,55,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,0,0,0,20030617,20040517,4,2,2,11,14,1,0.452469512996089,1,0.894058261546371,"Mauritius",0,0,1,0,0,0,0,1,0,0,0,3.38879785813298,4.93395875991946,0.167781598762678,0.0387295463545946,0.123511947759086,0.123496988689875,48
"MV",104,"MDV",2012,"Asia","South-East Asia",1,0.00243670904451872,4.71448315229483,1.44967202938267,3,0,0.332469160619874,1,0,1.19883385270762,3.61152129506303,9,11,"South-east Asia",1,3,53,6,87,5,82,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040517,20040520,0,0,0,0,0,0,0,0,0,"Maldives",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.2291075085024,0,0.116186375370695,0,0,0
"MV",104,"MDV",2010,"Asia","South-East Asia",1,0.00227430353362702,4.68651729509952,1.98787088576914,2,0,0.320205276033603,1,0,1.19883385270762,3.61152129506303,9,9,"South-east Asia",1,3,53,6,87,5,82,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040517,20040520,0,0,0,0,0,0,0,0,0,"Maldives",1,0,0,0,0,0,0,0,0,0,1,3.38879785813298,4.2291075085024,0,0.119891272332332,0,0,0
"MX",110,"MEX",2012,"America","Americas",0,0.870075641360022,4.31592764544772,2.55246733290168,15,0.0614075492300371,0.585863506404362,1,3,0.801312993146998,2.01695292117813,655,11,"Americas",1,3,53,3,55,2,38,6,93,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,0,0,0,20030812,20040528,4,3,6,10,2,1,1.06538471530059,1,2.10514958263709,"Mexico",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.93395875991946,0.0873993261396662,0.000573385819241043,0.00308256246033406,0.0030821891177868,106
"MX",110,"MEX",2010,"America","Americas",0,0.81662135456525,4.09543244479403,2.55246733290168,13,0.0281462983391728,0.555121427686413,1,3,0.801312993146998,2.01695292117813,655,9,"Americas",1,3,53,3,55,2,38,6,93,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,0,0,0,20030812,20040528,5,3,2,10,2,4,3.93118738922921,2,3.36975372936697,"Mexico",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.93395875991946,0.0426819137268548,0.000578861639945241,0.0121189626558234,0.00525667059175532,106
"MY",103,"MYS",2012,"Asia","Western Pacific",1,0.210521136803255,4.32260386970818,2.11800489410509,50,0.00794851722213737,0.466253670302747,1,0,0.248923329402012,4.18046396241519,170,11,"Western Pac",1,4,69,7,105,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,0,20030923,20050916,4,3,4,8,6,0,0,0,0,"Malaysia",1,0,0,0,0,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0.0467556116198092,0.00188596691065659,0,0,42
"MY",103,"MYS",2010,"Asia","Western Pacific",1,0.204481166632481,4.01440160292249,2.11800489410509,46,0.0290209605882632,0.433883036871533,1,0,0.248923329402012,4.18046396241519,170,9,"Western Pac",1,4,69,7,105,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,0,20030923,20050916,4,4,2,8,6,1,0.066826266534807,0,0,"Malaysia",1,0,0,0,0,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0.175752616213466,0.00180686983966994,0.000822728075842687,0,42
"NA",117,"NAM",2012,"Africa","African",0,0.0162671398887322,5.45813420859706,2.66108286491287,0,0,0.303995799750539,1,0,0.947235314676736,2.53191978639531,31,11,"African",0,4,71,3,56,4,66,3,49,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040129,20051107,4,4,4,11,8,0,0,0,0,"Namibia",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0,0.0159134334932006,0,0,0
"NA",117,"NAM",2010,"Africa","African",0,0.0164391859094028,5.19353607810477,2.66108286491287,0,0,0.285166135077189,1,0,0.947235314676736,2.53191978639531,31,9,"African",0,4,71,3,56,4,66,3,49,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040129,20051107,4,3,4,11,8,0,0,0,0,"Namibia",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0,0.0147715188974116,0,0,0
"NE",123,"NER",2012,"Africa","African",0,0.123526983703523,3.48147461010849,2.25377454218295,6,0.00927059232089406,0.0199218677881033,1,2,0.104393567907123,0.738127307808478,6,11,"African",1,4,68,7,104,5,76,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040628,20050825,3,0,4,5,8,0,0,0,0,"Niger",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.0929370698323408,0.000137333259680228,0,0,2
"NE",123,"NER",2010,"Africa","African",0,0.111682699467706,3.49760591735679,1.73785006593818,5,0.00927059232089406,0.0189294469491674,1,2,0.104393567907123,0.738127307808478,6,9,"African",1,4,68,7,104,5,76,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040628,20050825,0,0,0,0,0,0,0,0,0,"Niger",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.102793323991531,0.00014433097142265,0,0,2
"NG",124,"NGA",2010,"Africa","African",0,1.14061257302828,4.8019075952446,1.95508144071239,75,0.0693278483720513,0.0683671959369147,1,14,0.271264796008639,0.87231062167822,27,9,"African",1,4,70,3,60,3,53,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040628,20051020,0,0,0,0,0,1,1.0353059342905,0,0,"Nigeria",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.0752684368316621,5.10407591251228e-05,0.00228503566292755,0,60
"NG",124,"NGA",2012,"Africa","African",0,1.21556659338808,4.7619567766485,1.81931179263453,82,0.0705370573286,0.0707352323197081,1,14,0.271264796008639,0.87231062167822,27,11,"African",1,4,70,3,60,3,53,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,<NA>,<NA>,0,20040628,20051020,0,0,0,0,0,0,0,0,0,"Nigeria",0,0,1,0,0,0,0,1,0,0,0,2.82399821511081,4.2291075085024,0.0718591227467465,4.95523824357141e-05,0,0,60
"NI",122,"NIC",2010,"America","Americas",0,0.0416735190468341,4.24610820546391,2.36239007419414,0,0.0120865958346516,0.0844793972718387,1,1,0.801313042925731,2.60773555246393,71,9,"Americas",0,7,100,5,74,4,72,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1181.17003752594,0,0,0,20040607,20080409,0,0,0,0,0,0,0,0,0,"Nicaragua",0,0,0,1,0,0,0,0,1,0,0,1.12959928604433,4.2291075085024,0.359159331138761,0.00172622794605975,0,0,0
"NI",122,"NIC",2012,"America","Americas",0,0.0431391789241327,4.28510794575966,2.22662042611628,0,0.0120920623810342,0.0910589443154484,1,1,0.801313042925731,2.60773555246393,71,11,"Americas",0,7,100,5,74,4,72,10,<NA>,<NA>,<NA>,<NA>,940.874326894106,1181.17003752594,0,0,0,20040607,20080409,0,0,0,0,0,0,0,0,0,"Nicaragua",0,0,0,1,0,0,0,0,1,0,0,1.12959928604433,4.2291075085024,0.347113762871436,0.00179745591663118,0,0,0
"NL",120,"NLD",2010,"Europe","European",0,0.11962723550281,5.11717809167215,3.25846906785399,57,0,2.99890848071581,1,1,2.73511155881261,2.61038166762718,250,9,"European",1,10,<NA>,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,0,0,0,20030616,20050127,5,6,2,9,10,0,0,0,0,"Netherlands",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.0213471871459523,0,0,40
"NL",120,"NLD",2012,"Europe","European",0,0.120632094852198,5.16561661983976,3.25846906785399,60,0,2.97546031839199,1,1,2.73511155881261,2.61038166762718,250,11,"European",1,10,<NA>,10,<NA>,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,0,0,0,20030616,20050127,4,6,3,7,10,0,0,0,0,"Netherlands",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.93395875991946,0,0.0210038450045798,0,0,40
"NO",125,"NOR",2012,"Europe","European",0,0.036132637851323,5.28596807544055,3.25846906785399,43,0,4.50547897858038,1,3,2.96477728873932,2.59375512773791,218,11,"European",1,2,39,5,78,1,31,1,33,<NA>,<NA>,<NA>,938.531512335107,1180.58063131959,0,1,1,20030616,20030616,4,6,4,8,6,0,0,0,0,"Norway",0,1,0,0,0,0,1,0,0,0,0,3.95359750115514,4.93395875991946,0,0.106181488992176,0,0,26
"NO",125,"NOR",2010,"Europe","European",0,0.0352015546809535,5.26298649357383,3.25846906785399,43,0,4.43499373285879,1,3,2.96477728873932,2.59375512773791,218,9,"European",1,2,39,5,78,1,31,1,33,<NA>,<NA>,<NA>,938.531512335107,1180.58063131959,0,1,1,20030616,20030616,4,4,2,8,9,0,0,0,0,"Norway",0,1,0,0,0,0,1,0,0,0,0,3.95359750115514,4.93395875991946,0,0.107284918992318,0,0,26
"NP",119,"NPL",2010,"Asia","South-East Asia",1,0.215700927269159,5.51085020807427,2.11800489410509,14,0.0100404591211983,0.0258410898869708,1,6,2.98279559689638,2.98860694823853,82,9,"South-east Asia",1,5,83,10,<NA>,6,87,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1180.58063131959,<NA>,<NA>,1,20031203,20061107,0,0,0,0,0,1,0.56051575216484,1,1.1075524970324,"Nepal",1,0,0,0,0,0,0,0,0,0,1,2.25919857208865,4.93395875991946,0.0576427762580589,0.000102015538500388,0.00654181478068614,0.00654102247304425,22
"NP",119,"NPL",2012,"Asia","South-East Asia",1,0.197809559476712,5.69588975975182,2.11800489410509,18,0.00604604354708666,0.0273812783831621,1,6,2.98279559689638,2.98860694823853,82,11,"South-east Asia",1,5,83,10,<NA>,6,87,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1180.58063131959,<NA>,<NA>,1,20031203,20061107,5,6,4,9,8,1,0.18883641098156,0,0,"Nepal",1,0,0,0,0,0,0,0,0,0,1,2.25919857208865,4.93395875991946,0.0378501255618364,0.000117872896783487,0.00240326076096484,0,22
"NR",118,"nau",2012,"Pacific","Western Pacific",1,6.75195673689926e-05,4.91091143407436,3.25846906785399,0,0,0.222072287554458,0,1,0.801313042925731,2.60773555246393,0,11,"Western Pac",0,3,54,10,<NA>,1,29,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,<NA>,<NA>,20040629,0,0,0,0,0,1,0.343173761864526,1,0.678095049784224,"Nauru",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.2291075085024,0,2.80073634387112,12.7951935076035,12.7936438260648,0
"NR",118,"nau",2010,"Pacific","Western Pacific",1,6.6720391427645e-05,4.91091143407436,3.25846906785399,0,0,0.222072287554458,0,1,0.801313042925731,2.60773555246393,0,9,"Western Pac",0,3,54,10,<NA>,1,29,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,<NA>,<NA>,20040629,0,0,0,0,0,0,0,0,0,"Nauru",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.2291075085024,0,2.83428352571743,0,0,0
"NZ",121,"NZL",2012,"Pacific","Western Pacific",1,0.031916639171118,5.28042660938204,3.25846906785399,165,0,1.96917289311086,1,6,2.47369117912037,2.22692330104192,191,11,"Western Pac",1,3,49,10,<NA>,3,57,3,52,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,1,0,1,20030616,20040127,5,6,5,9,8,1,0.343173761864526,1,0.678095049784224,"New Zealand",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,0.0525380811209157,0.0270681986722999,0.0270649203250249,108
"NZ",121,"NZL",2010,"Pacific","Western Pacific",1,0.0314472133028669,5.23990023442,3.25846906785399,152,0,1.90489674816674,1,6,2.47369117912037,2.22692330104192,191,9,"Western Pac",1,3,49,10,<NA>,3,57,3,52,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,1,0,1,20030616,20040127,4,6,2,9,0,0,0,0,0,"New Zealand",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,0.0515818347382714,0,0,108
"OM",126,"OMN",2012,"Asia","Eastern Mediterranean",0,0.0238600889081263,1.73921633713336,0.570232086874448,2,0.00483683489945217,0.90995248606974,1,0,0.104393567907123,0.975214501229432,14,11,"Eastern Med",1,4,63,10,<NA>,4,61,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.75944373229,<NA>,<NA>,0,<NA>,20050309,5,2,4,10,10,0,0,0,0,"Oman",1,0,0,0,0,1,0,0,0,0,0,2.82399821511081,3.52425625708533,0.251033993644878,0.0324753746490695,0,0,28
"OM",126,"OMN",2010,"Asia","Eastern Mediterranean",0,0.0200329289221948,2.00524595589889,0.570232086874448,2,0.00541321048560498,1.00846145127293,1,0,0.104393567907123,0.975214501229432,14,9,"Eastern Med",1,4,63,10,<NA>,4,61,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1181.75944373229,<NA>,<NA>,0,<NA>,20050309,5,2,2,3,7,0,0,0,0,"Oman",1,0,0,0,0,1,0,0,0,0,0,2.82399821511081,3.52425625708533,0.334621463019178,0.0428669281902038,0,0,28
"PA",129,"PAN",2012,"America","Americas",0,0.0273755990760653,4.16864815195292,3.0412380038316,2,0.0120920623810342,0.498478254711966,1,2,0.380542852239602,1.44498057247266,41,11,"Americas",1,3,56,4,69,2,39,3,56,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,1,20030926,20040816,4,7,4,11,12,0,0,0,0,"Panama",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.93395875991946,0.546990868836616,0.0155056543154756,0,0,0
"PA",129,"PAN",2010,"America","Americas",0,0.0253203417482001,4.17875466067621,3.0412380038316,2,0.00989937675235259,0.421962130006296,1,2,0.380542852239602,1.44498057247266,41,9,"Americas",1,3,56,4,69,2,39,3,56,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,1,20030926,20040816,4,7,2,11,12,0,0,0,0,"Panama",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.93395875991946,0.484151876443323,0.0141909485205524,0,0,0
"PE",132,"PER",2010,"America","Americas",0,0.209344584222576,4.99502116502125,2.76969870767589,11,0.0280697222061667,0.245501253674316,1,3,0.953515698210485,2.60773555246393,88,9,"Americas",1,3,59,3,59,4,69,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040421,20041130,0,0,0,0,0,0,0,0,0,"Peru",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.2291075085024,0.166042672157495,0.000998618243596548,0,0,4
"PE",132,"PER",2012,"America","Americas",0,0.215905660305809,5.03113087860893,2.76969870767589,12,0.0248330769685682,0.270198242677448,1,3,0.953515698210485,2.60773555246393,88,11,"Americas",1,3,59,3,59,4,69,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040421,20041130,2,0,5,10,0,1,0.0321253354227223,1,0.0634781365697924,"Peru",0,0,0,1,0,0,0,0,1,0,0,3.38879785813298,4.2291075085024,0.142432742254848,0.00106567800837408,0.000374581286061884,0.000374535918893077,4
"PG",130,"PNG",2012,"Pacific","Western Pacific",1,0.0516009185891708,5.41057289598233,2.1723128154866,2,0,0.0739084003761256,0,1,3.21248442415486,4.79913767501596,17,11,"Western Pac",1,5,77,6,91,2,46,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,0,0,0,20040622,20060525,0,0,0,0,0,1,0.343173761864526,1,0.678095049784224,"Papua New Guinea",0,0,0,0,1,0,0,0,0,1,0,2.25919857208865,4.2291075085024,0,0.00121967432471255,0.0167424525310144,0.0167404247797666,0
"PG",130,"PNG",2010,"Pacific","Western Pacific",1,0.0493780287077705,5.41125565865173,2.09085108879025,1,0,0.0656030814929052,0,1,3.21248442415486,4.79913767501596,17,9,"Western Pac",1,5,77,6,91,2,46,10,<NA>,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,0,0,0,20040622,20060525,0,0,0,0,0,0,0,0,0,"Papua New Guinea",0,0,0,0,1,0,0,0,0,1,0,2.25919857208865,4.2291075085024,0,0.00113135266268845,0,0,0
"PH",133,"PHL",2010,"Asia","Western Pacific",1,0.671457531824164,4.34909302909992,2.55246733290168,40,0.163363843851581,0.0963563592988261,1,6,1.06026788200934,3.93816968750779,224,9,"Western Pac",1,4,66,5,83,3,50,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,0,20030923,20050606,0,0,0,0,0,7,4.59461907239236,3,4.87186101459103,"Philippines",1,0,0,0,0,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0.301287229075446,0.000122199476211452,0.0172263550843592,0.00924293019605134,34
"PH",133,"PHL",2012,"Asia","Western Pacific",1,0.696267740129587,4.42563135143779,2.55246733290168,50,0.193775388067328,0.10307736093159,1,6,1.06026788200934,3.93816968750779,224,11,"Western Pac",1,4,66,5,83,3,50,10,<NA>,<NA>,<NA>,<NA>,939.468638158707,1180.58063131959,<NA>,<NA>,0,20030923,20050606,6,3,6,7,12,4,1.45056505064473,1,0.0687737124266439,"Philippines",1,0,0,0,0,0,0,0,0,1,0,2.82399821511081,4.93395875991946,0.344639991627535,0.000126065000225404,0.00524473282680117,0.000125828647184778,34
"PK",127,"PAK",2010,"Asia","Eastern Mediterranean",0,1.24983473216889,2.32610338574937,1.98223524602723,23,0.48095390766128,0.0513612498374318,1,4,0.652025081750733,2.86518743084688,101,9,"Eastern Med",1,3,59,6,92,7,100,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040518,20041103,0,0,0,0,0,1,0.173156602088888,0,0,"Pakistan",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.2291075085024,0.476534335138351,3.49937516936366e-05,0.000348777852544385,0,78
"PK",127,"PAK",2012,"Asia","Eastern Mediterranean",0,1.28991396721057,2.47067073677522,1.98223524602723,30,0.395007540810672,0.0527910193539007,1,4,0.652025081750733,2.86518743084688,101,11,"Eastern Med",1,3,59,6,92,7,100,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1181.17003752594,<NA>,<NA>,1,20040518,20041103,5,3,5,8,9,3,1.17742660832257,0,0,"Pakistan",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.2291075085024,0.37921715055995,3.48503235445467e-05,0.00229792333044539,0,78
"PL",134,"POL",2012,"Europe","European",0,0.27744993315701,5.07041558725632,3.25846906785399,16,0.142436480822389,0.728068386175577,1,1,2.63806433621175,3.02402315739489,191,11,"European",1,5,81,5,81,7,106,8,110,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,0,1,1,20040614,20060915,6,3,4,6,9,1,0.0950534030763323,1,0.187821008637165,"Poland",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.635740588973042,0.00223457564466934,0.000862472942321289,0.000862368484471895,0
"PL",134,"POL",2010,"Europe","European",0,0.274914241492297,5.05402703330766,3.25846906785399,13,0.140195434051682,0.689246768316306,1,1,2.63806433621175,3.02402315739489,191,9,"European",1,5,81,5,81,7,106,8,110,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,0,0,0,20040614,20060915,0,0,0,0,0,1,0.547557721419575,0,0,"Poland",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.63150960535941,0.00213493674408692,0.00501412438129222,0,0
"PT",135,"PRT",2012,"Europe","European",0,0.0757045977641765,5.29480043187186,3.25846906785399,44,0.000403078018610229,1.26091896671352,1,1,1.65028484145768,2.63985902267735,68,11,"European",1,10,<NA>,6,93,10,<NA>,6,94,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,0,0,0,20040109,20051108,4,4,4,8,9,0,0,0,0,"Portugal",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.2291075085024,0.0065934116053511,0.0141831414067096,0,0,12
"PT",135,"PRT",2010,"Europe","European",0,0.0765865856125276,5.31082633205041,3.25846906785399,42,0.00403067901668883,1.32110599021404,1,1,1.65028484145768,2.63985902267735,68,9,"European",1,10,<NA>,6,93,10,<NA>,6,94,<NA>,<NA>,<NA>,939.468638158707,1181.17003752594,0,1,1,20040109,20051108,4,5,2,8,9,0,0,0,0,"Portugal",0,1,0,0,0,0,1,0,0,0,0,2.82399821511081,4.2291075085024,0.0651731685350231,0.0146890079294649,0,0,12
"PW",128,"PLW",2012,"Pacific","Western Pacific",1,0.000149424301682243,4.91091143407436,3.25846906785399,4,0,0.663674084547608,1,2,0.989804493582222,3.08960362062391,12,11,"Western Pac",1,3,50,8,111,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,<NA>,20030616,20040212,2,1,6,0,9,1,0.343173761864526,1,0.678095049784224,"Palau",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,3.78217079057141,5.78169628574278,5.78099603935797,8
"PW",128,"PLW",2010,"Pacific","Western Pacific",1,0.000147393962804224,4.91091143407436,3.25846906785399,3,0,0.604401278338515,1,2,0.989804493582222,3.08960362062391,12,9,"Western Pac",1,3,50,8,111,10,<NA>,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,<NA>,20030616,20040212,0,0,1,0,0,0,0,0,0,"Palau",0,0,0,0,1,0,0,0,0,1,0,3.38879785813298,4.93395875991946,0,3.49183079351367,0,0,8
"PY",131,"PRY",2010,"America","Americas",0,0.0464713466114733,4.44821978000078,2.55246733290168,2,0.0255545597671933,0.11849964584272,1,3,1.45483193465272,2.50413494292547,155,9,"Americas",1,5,81,4,66,3,52,4,67,<NA>,<NA>,<NA>,939.937201070506,1180.58063131959,0,1,1,20030616,20060926,0,0,0,0,0,0,0,0,0,"Paraguay",0,0,0,1,0,0,0,0,1,0,0,2.25919857208865,4.93395875991946,0.68096764208926,0.0021713973665754,0,0,0
"PY",131,"PRY",2012,"America","Americas",0,0.048147549750509,4.40667324289016,2.55246733290168,2,0.0274086976311864,0.117956672759577,1,3,1.45483193465272,2.50413494292547,155,11,"Americas",1,5,81,4,66,3,52,4,67,<NA>,<NA>,<NA>,939.937201070506,1180.58063131959,0,1,1,20030616,20060926,2,3,3,1,0,0,0,0,0,"Paraguay",0,0,0,1,0,0,0,0,1,0,0,2.25919857208865,4.93395875991946,0.704948740039486,0.00208619949005109,0,0,0
"QA",136,"QAT",2012,"Asia","Eastern Mediterranean",0,0.0147632563621308,1.29995967069954,0.407308633481748,3,0,4.09090852293878,0,1,0.801313042925731,2.60773555246393,6,11,"Eastern Med",1,3,55,6,85,3,60,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030617,20040723,3,3,3,8,12,0,0,0,0,"Qatar",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.93395875991946,0,0.23596365724253,0,0,0
"QA",136,"QAT",2010,"Asia","Eastern Mediterranean",0,0.0126629283910869,1.38502625430992,0.407308633481748,3,0,4.00023371528586,0,1,0.801313042925731,2.60773555246393,6,9,"Eastern Med",1,3,55,6,85,3,60,10,<NA>,<NA>,<NA>,<NA>,939.000075246907,1180.58063131959,<NA>,<NA>,0,20030617,20040723,4,3,2,8,24,0,0,0,0,"Qatar",1,0,0,0,0,1,0,0,0,0,0,3.38879785813298,4.93395875991946,0,0.269003993073566,0,0,0
"RO",139,"ROM",2012,"Europe","European",0,0.144548082877519,4.99741272103728,2.90546804500192,52,0.005405162651837,0.400613379390083,1,2,2.51353606756698,3.78560706786824,61,11,"European",1,5,73,3,59,3,58,4,71,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040625,20060127,0,0,0,0,0,0,0,0,0,"Romania",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.0463062658329643,0.00236004685408589,0,0,130
"RO",139,"ROM",2010,"Europe","European",0,0.154348960628709,5.01549623945591,2.90546804500192,49,0.0119751729397707,0.386913291179382,1,2,2.51353606756698,3.78560706786824,61,9,"European",1,5,73,3,59,3,58,4,71,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,0,20040625,20060127,0,0,0,0,0,0,0,0,0,"Romania",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.0960774380980466,0.00213460465014087,0,0,130
"RS",150,"ser",2012,"Europe","European",0,0.0563034426228584,4.91718606388794,2.79685251299073,8,0.0352564464105639,0.299188804883422,1,1,2.84220253666319,3.12242889487091,66,11,"European",1,5,74,4,72,8,115,3,53,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,<NA>,20040628,20060208,5,6,4,6,6,0,0,0,0,"Serbia",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.775437707367536,0.00452499288310006,0,0,106
"RS",150,"ser",2010,"Europe","European",0,0.0569611860219373,4.87617720914126,2.79685251299073,8,0.0431687038970949,0.296169474779757,1,1,2.84220253666319,3.12242889487091,66,9,"European",1,5,74,4,72,8,115,3,53,<NA>,<NA>,<NA>,939.937201070506,1181.17003752594,<NA>,<NA>,<NA>,20040628,20060208,5,6,4,6,6,0,0,0,0,"Serbia",0,1,0,0,0,0,1,0,0,0,0,2.25919857208865,4.2291075085024,0.938497922401067,0.00442760412597547,0,0,106
